"DNA polymorphism id" "Map Set(外部v5)" "Chr" "Start" "End" "LG" "MP"
"9_12672918" "corn_B73_v5" 10 53144417 53144417 NA NA
"9_12673060" "corn_B73_v5" 10 53160747 53160747 10 24.2
"9_12673052" "corn_B73_v5" 10 53511813 53511813 NA NA
"9_12672965" "corn_B73_v5" 10 53553898 53553898 NA NA
"9_12672974" "corn_B73_v5" 10 53594778 53594778 NA NA
"9_12672979" "corn_B73_v5" 10 54010465 54010465 NA NA
"9_12673057" "corn_B73_v5" 10 54424313 54424313 NA NA
"9_12673061" "corn_B73_v5" 10 54466819 54466819 NA NA
"9_12673118" "corn_B73_v5" 10 54487616 54487616 NA NA
"9_12672928" "corn_B73_v5" 10 55376588 55376588 10 25.7
"9_12672909" "corn_B73_v5" 10 55397005 55397005 NA NA
"9_12673054" "corn_B73_v5" 10 55397790 55397790 NA NA
"9_12673017" "corn_B73_v5" 10 55427243 55427243 NA NA
"9_12673065" "corn_B73_v5" 10 55881310 55881310 NA NA
"9_12672897" "corn_B73_v5" 10 55891002 55891002 NA NA
"9_12673135" "corn_B73_v5" 10 56106341 56106341 NA NA
"9_12672911" "corn_B73_v5" 10 56107706 56107706 NA NA
"9_12672939" "corn_B73_v5" 10 56531131 56531131 NA NA
"9_222690275" "corn_B73_v5" 10 56554290 56554290 NA NA
"9_12672901" "corn_B73_v5" 10 56555927 56555927 10 24.3
"9_12672890" "corn_B73_v5" 10 56948236 56948236 NA NA
"9_12673015" "corn_B73_v5" 10 56956702 56956702 10 24.3
"9_12673075" "corn_B73_v5" 10 57113398 57113398 NA NA
"9_12672895" "corn_B73_v5" 10 57114767 57114767 NA NA
"9_225712585" "corn_B73_v5" 10 57225248 57225248 NA NA
"9_12668062" "corn_B73_v5" 10 58114490 58114490 NA NA
"9_12673125" "corn_B73_v5" 10 58279462 58279462 NA NA
"9_12672904" "corn_B73_v5" 10 58524916 58524916 NA NA
"9_12673091" "corn_B73_v5" 10 58526595 58526595 NA NA
"9_12673103" "corn_B73_v5" 10 58991102 58991102 NA NA
"9_12673068" "corn_B73_v5" 10 58991230 58991230 NA NA
"9_12672958" "corn_B73_v5" 10 59186063 59186063 NA NA
"9_222233391" "corn_B73_v5" 10 59186920 59186920 NA NA
"9_12672927" "corn_B73_v5" 10 59227449 59227449 NA NA
"9_12669411" "corn_B73_v5" 10 59272903 59272903 10 26.9
"9_12673279" "corn_B73_v5" 10 59275176 59275176 NA NA
"9_12673387" "corn_B73_v5" 10 59434741 59434741 NA NA
"9_12673257" "corn_B73_v5" 10 59593063 59593063 NA NA
"9_12673175" "corn_B73_v5" 10 59654923 59654923 NA NA
"9_12673341" "corn_B73_v5" 10 60000152 60000152 NA NA
"9_12673260" "corn_B73_v5" 10 60032376 60032376 NA NA
"9_12673271" "corn_B73_v5" 10 60108351 60108351 NA NA
"9_12673299" "corn_B73_v5" 10 60269967 60269967 NA NA
"9_12673326" "corn_B73_v5" 10 60461537 60461537 NA NA
"9_12673221" "corn_B73_v5" 10 60463023 60463023 NA NA
"9_233821356" "corn_B73_v5" 10 60530881 60530881 10 52.3
"9_12673280" "corn_B73_v5" 10 60531947 60531947 NA NA
"9_12649738" "corn_B73_v5" 10 60540414 60540414 NA NA
"9_12673316" "corn_B73_v5" 10 60582715 60582715 NA NA
"9_12673155" "corn_B73_v5" 10 60896345 60896345 NA NA
"9_12673163" "corn_B73_v5" 10 60897901 60897901 10 24.3
"9_12673327" "corn_B73_v5" 10 61160053 61160053 NA NA
"9_12673244" "corn_B73_v5" 10 61164882 61164882 NA NA
"9_12673140" "corn_B73_v5" 10 61610468 61610468 10 23.7
"9_12673178" "corn_B73_v5" 10 61704997 61704997 NA NA
"9_12673194" "corn_B73_v5" 10 61705283 61705283 NA NA
"9_12673604" "corn_B73_v5" 10 62120321 62120321 NA NA
"9_12673532" "corn_B73_v5" 10 62122278 62122278 NA NA
"9_12673596" "corn_B73_v5" 10 62150421 62150421 NA NA
"9_12657271" "corn_B73_v5" 10 62496487 62496487 10 25.6
"9_233824601" "corn_B73_v5" 10 62622290 62622290 NA NA
"9_12650046" "corn_B73_v5" 10 62925080 62925080 NA NA
"9_12673558" "corn_B73_v5" 10 63077185 63077185 NA NA
"9_12632987" "corn_B73_v5" 10 63381156 63381156 10 26.9
"9_12632986" "corn_B73_v5" 10 63381278 63381278 10 30.5
"9_12632988" "corn_B73_v5" 10 63381401 63381401 10 26.9
"9_12632989" "corn_B73_v5" 10 63381472 63381472 10 26.9
"9_12667837" "corn_B73_v5" 10 63381547 63381547 10 27.1
"9_12633551" "corn_B73_v5" 10 63382184 63382184 10 23.8
"9_12673535" "corn_B73_v5" 10 63808769 63808769 NA NA
"9_12673475" "corn_B73_v5" 10 64164532 64164532 NA NA
"9_12673628" "corn_B73_v5" 10 64175995 64175995 NA NA
"9_12673590" "corn_B73_v5" 10 64193411 64193411 NA NA
"9_12673409" "corn_B73_v5" 10 64372258 64372258 NA NA
"9_12673547" "corn_B73_v5" 10 64373005 64373005 NA NA
"9_12673422" "corn_B73_v5" 10 64759094 64759094 NA NA
"9_12673580" "corn_B73_v5" 10 64759495 64759495 NA NA
"9_12673398" "corn_B73_v5" 10 64760227 64760227 NA NA
"9_12673615" "corn_B73_v5" 10 64760802 64760802 10 27.8
"9_12673626" "corn_B73_v5" 10 64908767 64908767 NA NA
"9_12673434" "corn_B73_v5" 10 64919201 64919201 NA NA
"9_12673414" "corn_B73_v5" 10 65401923 65401923 NA NA
"9_233829090" "corn_B73_v5" 10 65957207 65957207 NA NA
"9_12673523" "corn_B73_v5" 10 66035824 66035824 NA NA
"9_12673479" "corn_B73_v5" 10 66155476 66155476 NA NA
"9_12673576" "corn_B73_v5" 10 66247920 66247920 NA NA
"9_12673600" "corn_B73_v5" 10 66440178 66440178 NA NA
"9_23840537" "corn_B73_v5" 10 66440377 66440377 NA NA
"9_12673446" "corn_B73_v5" 10 66710430 66710430 NA NA
"9_12673605" "corn_B73_v5" 10 66710733 66710733 NA NA
"9_12673549" "corn_B73_v5" 10 66746845 66746845 NA NA
"9_12673481" "corn_B73_v5" 10 66748923 66748923 NA NA
"9_12673413" "corn_B73_v5" 10 66749939 66749939 10 26
"9_12673518" "corn_B73_v5" 10 66750251 66750251 NA NA
"9_12673598" "corn_B73_v5" 10 67003495 67003495 NA NA
"9_12673428" "corn_B73_v5" 10 67104498 67104498 NA NA
"9_12673394" "corn_B73_v5" 10 67242309 67242309 NA NA
"9_12673493" "corn_B73_v5" 10 67266463 67266463 NA NA
"9_12673622" "corn_B73_v5" 10 67399248 67399248 NA NA
"9_12673843" "corn_B73_v5" 10 67851537 67851537 NA NA
"9_12673860" "corn_B73_v5" 10 67863817 67863817 10 25.8
"9_233833983" "corn_B73_v5" 10 68001996 68001996 NA NA
"9_12673658" "corn_B73_v5" 10 68003695 68003695 10 25.5
"9_12673819" "corn_B73_v5" 10 70129397 70129397 10 27.1
"9_12673809" "corn_B73_v5" 10 70208000 70208000 NA NA
"9_12673840" "corn_B73_v5" 10 70226430 70226430 NA NA
"9_12673853" "corn_B73_v5" 10 70226603 70226603 NA NA
"9_12673740" "corn_B73_v5" 10 70358633 70358633 NA NA
"9_12673862" "corn_B73_v5" 10 70473483 70473483 NA NA
"9_12673759" "corn_B73_v5" 10 70479420 70479420 NA NA
"9_12673868" "corn_B73_v5" 10 71238873 71238873 NA NA
"9_12673701" "corn_B73_v5" 10 71248811 71248811 NA NA
"9_12673800" "corn_B73_v5" 10 71291589 71291589 NA NA
"9_12650009" "corn_B73_v5" 10 71303008 71303008 NA NA
"9_12649877" "corn_B73_v5" 10 71303021 71303021 NA NA
"9_12673645" "corn_B73_v5" 10 71338191 71338191 NA NA
"9_12673821" "corn_B73_v5" 10 71339140 71339140 10 28.9
"9_12673841" "corn_B73_v5" 10 71937141 71937141 10 29.9
"9_12673738" "corn_B73_v5" 10 72158761 72158761 10 26.9
"9_12673854" "corn_B73_v5" 10 72158827 72158827 NA NA
"9_12673764" "corn_B73_v5" 10 72159891 72159891 NA NA
"9_225839490" "corn_B73_v5" 10 72164875 72164875 NA NA
"9_12673743" "corn_B73_v5" 10 72294498 72294498 NA NA
"9_12666249" "corn_B73_v5" 10 72373476 72373476 10 28.2
"9_12666246" "corn_B73_v5" 10 72373508 72373508 10 28.2
"9_12666248" "corn_B73_v5" 10 72373591 72373591 10 28.2
"9_12673680" "corn_B73_v5" 10 72420376 72420376 NA NA
"9_12673677" "corn_B73_v5" 10 72461812 72461812 NA NA
"9_12673679" "corn_B73_v5" 10 72670510 72670510 NA NA
"9_12673780" "corn_B73_v5" 10 72676189 72676189 NA NA
"9_226673294" "corn_B73_v5" 10 72756387 72756387 NA NA
"9_12673778" "corn_B73_v5" 10 72817486 72817486 10 28.1
"9_12673648" "corn_B73_v5" 10 73727548 73727548 10 26.7
"9_12673747" "corn_B73_v5" 10 73729875 73729875 NA NA
"9_12668054" "corn_B73_v5" 10 73834703 73834703 10 26.9
"9_12673670" "corn_B73_v5" 10 73836036 73836036 NA NA
"9_12673711" "corn_B73_v5" 10 73836159 73836159 NA NA
"9_23842696" "corn_B73_v5" 10 73846718 73846718 NA NA
"9_23842811" "corn_B73_v5" 10 74105709 74105709 NA NA
"9_12673724" "corn_B73_v5" 10 74109068 74109068 NA NA
"9_12673871" "corn_B73_v5" 10 74176941 74176941 NA NA
"9_12673641" "corn_B73_v5" 10 74235561 74235561 NA NA
"9_233845049" "corn_B73_v5" 10 74478700 74478700 NA NA
"9_233845117" "corn_B73_v5" 10 74479642 74479642 NA NA
"9_12673723" "corn_B73_v5" 10 74540526 74540526 10 28.4
"9_12673693" "corn_B73_v5" 10 74558090 74558090 NA NA
"9_12673733" "corn_B73_v5" 10 76834825 76834825 NA NA
"9_12673642" "corn_B73_v5" 10 76948875 76948875 NA NA
"9_12673663" "corn_B73_v5" 10 77031288 77031288 NA NA
"9_12673746" "corn_B73_v5" 10 77408877 77408877 NA NA
"9_12649893" "corn_B73_v5" 10 77460013 77460013 NA NA
"9_12673945" "corn_B73_v5" 10 77638644 77638644 NA NA
"9_12674113" "corn_B73_v5" 10 77639602 77639602 NA NA
"9_12673892" "corn_B73_v5" 10 77646347 77646347 NA NA
"9_12674063" "corn_B73_v5" 10 77822731 77822731 10 30.2
"9_67959842" "corn_B73_v5" 10 78181602 78181602 NA NA
"9_233851648" "corn_B73_v5" 10 78351033 78351033 NA NA
"9_12649852" "corn_B73_v5" 10 78418582 78418582 NA NA
"9_12673994" "corn_B73_v5" 10 78419409 78419409 NA NA
"9_12673970" "corn_B73_v5" 10 78426206 78426206 NA NA
"9_23844650" "corn_B73_v5" 10 78724085 78724085 NA NA
"9_12674064" "corn_B73_v5" 10 78957119 78957119 NA NA
"9_12673933" "corn_B73_v5" 10 78957227 78957227 NA NA
"9_12674110" "corn_B73_v5" 10 78957271 78957271 NA NA
"9_12673978" "corn_B73_v5" 10 79028815 79028815 10 30.9
"9_12673888" "corn_B73_v5" 10 79410366 79410366 NA NA
"9_12673907" "corn_B73_v5" 10 79411536 79411536 NA NA
"9_12674029" "corn_B73_v5" 10 79421761 79421761 NA NA
"9_12674007" "corn_B73_v5" 10 79427453 79427453 NA NA
"9_23844979" "corn_B73_v5" 10 79580939 79580939 NA NA
"9_12674034" "corn_B73_v5" 10 79596314 79596314 NA NA
"9_12668536" "corn_B73_v5" 10 79602901 79602901 10 32.3
"9_12674100" "corn_B73_v5" 10 79651493 79651493 NA NA
"9_12673915" "corn_B73_v5" 10 80420508 80420508 NA NA
"9_233856039" "corn_B73_v5" 10 80421238 80421238 NA NA
"9_233856033" "corn_B73_v5" 10 80421859 80421859 NA NA
"9_233855963" "corn_B73_v5" 10 80425148 80425148 NA NA
"9_23845657" "corn_B73_v5" 10 80426446 80426446 NA NA
"9_12673961" "corn_B73_v5" 10 80429320 80429320 NA NA
"9_12674040" "corn_B73_v5" 10 80577823 80577823 10 31.4
"9_12674111" "corn_B73_v5" 10 80585056 80585056 10 30.6
"9_12674018" "corn_B73_v5" 10 80693748 80693748 10 33
"9_12673896" "corn_B73_v5" 10 81239145 81239145 10 33
"9_12674013" "corn_B73_v5" 10 81308127 81308127 NA NA
"9_233856959" "corn_B73_v5" 10 81346236 81346236 NA NA
"9_12673989" "corn_B73_v5" 10 81350958 81350958 NA NA
"9_12673935" "corn_B73_v5" 10 81351210 81351210 NA NA
"9_12674052" "corn_B73_v5" 10 81351508 81351508 NA NA
"9_12673972" "corn_B73_v5" 10 81352915 81352915 NA NA
"9_12674058" "corn_B73_v5" 10 81353020 81353020 NA NA
"9_12674037" "corn_B73_v5" 10 81353777 81353777 NA NA
"9_12674075" "corn_B73_v5" 10 81691451 81691451 NA NA
"9_233858120" "corn_B73_v5" 10 81857220 81857220 NA NA
"9_12673956" "corn_B73_v5" 10 81862994 81862994 NA NA
"9_12674054" "corn_B73_v5" 10 81886896 81886896 NA NA
"9_12673996" "corn_B73_v5" 10 81887769 81887769 NA NA
"9_226792407" "corn_B73_v5" 10 81892579 81892579 NA NA
"9_12674074" "corn_B73_v5" 10 81893600 81893600 NA NA
"9_12668224" "corn_B73_v5" 10 82000460 82000460 10 33
"9_12668161" "corn_B73_v5" 10 82000522 82000522 NA NA
"9_12668256" "corn_B73_v5" 10 82000575 82000575 NA NA
"9_12673949" "corn_B73_v5" 10 82427553 82427553 NA NA
"9_12674051" "corn_B73_v5" 10 82634341 82634341 NA NA
"9_233860914" "corn_B73_v5" 10 82736751 82736751 NA NA
"9_12673963" "corn_B73_v5" 10 82738916 82738916 NA NA
"9_12673925" "corn_B73_v5" 10 83191654 83191654 NA NA
"9_12674066" "corn_B73_v5" 10 83193023 83193023 NA NA
"9_233861843" "corn_B73_v5" 10 83205911 83205911 NA NA
"9_233861884" "corn_B73_v5" 10 83206931 83206931 NA NA
"9_233861916" "corn_B73_v5" 10 83207947 83207947 NA NA
"9_233862182" "corn_B73_v5" 10 83314424 83314424 NA NA
"9_233862195" "corn_B73_v5" 10 83314866 83314866 NA NA
"9_12674065" "corn_B73_v5" 10 83389658 83389658 NA NA
"9_23542822" "corn_B73_v5" 10 83746749 83746749 NA NA
"9_226090532" "corn_B73_v5" 10 83847431 83847431 NA NA
"9_226090517" "corn_B73_v5" 10 83847952 83847952 NA NA
"9_226090510" "corn_B73_v5" 10 83848233 83848233 NA NA
"9_12674099" "corn_B73_v5" 10 83977754 83977754 NA NA
"9_12674012" "corn_B73_v5" 10 84038907 84038907 10 34.5
"9_12673904" "corn_B73_v5" 10 84486964 84486964 NA NA
"9_12674124" "corn_B73_v5" 10 84497961 84497961 10 33.5
"9_222203573" "corn_B73_v5" 10 84952183 84952183 NA NA
"9_222203572" "corn_B73_v5" 10 84952236 84952236 NA NA
"9_12674132" "corn_B73_v5" 10 85078649 85078649 NA NA
"9_12673890" "corn_B73_v5" 10 85113534 85113534 NA NA
"9_12673886" "corn_B73_v5" 10 85298226 85298226 NA NA
"9_233865634" "corn_B73_v5" 10 85327718 85327718 NA NA
"9_12674106" "corn_B73_v5" 10 85328704 85328704 NA NA
"9_23847855" "corn_B73_v5" 10 85329717 85329717 NA NA
"9_12659850" "corn_B73_v5" 10 85400836 85400836 NA NA
"9_12673901" "corn_B73_v5" 10 85694669 85694669 NA NA
"9_12674024" "corn_B73_v5" 10 85733883 85733883 NA NA
"9_12673986" "corn_B73_v5" 10 85734049 85734049 NA NA
"9_12674009" "corn_B73_v5" 10 85759069 85759069 NA NA
"9_12674130" "corn_B73_v5" 10 85776605 85776605 NA NA
"9_12674098" "corn_B73_v5" 10 85841517 85841517 NA NA
"9_12673943" "corn_B73_v5" 10 85891229 85891229 NA NA
"9_12673921" "corn_B73_v5" 10 85894605 85894605 NA NA
"9_233866672" "corn_B73_v5" 10 85896704 85896704 NA NA
"9_233866808" "corn_B73_v5" 10 85899917 85899917 NA NA
"9_12673947" "corn_B73_v5" 10 86202476 86202476 NA NA
"9_12674361" "corn_B73_v5" 10 86471930 86471930 NA NA
"9_12674263" "corn_B73_v5" 10 86708402 86708402 10 34.3
"9_23848474" "corn_B73_v5" 10 86886312 86886312 NA NA
"9_12674279" "corn_B73_v5" 10 87121444 87121444 NA NA
"9_12612129" "corn_B73_v5" 10 87199724 87199724 NA NA
"9_12674267" "corn_B73_v5" 10 87355515 87355515 10 34.4
"9_12674352" "corn_B73_v5" 10 87898040 87898040 NA NA
"9_12674360" "corn_B73_v5" 10 87898624 87898624 NA NA
"9_12674223" "corn_B73_v5" 10 87899428 87899428 NA NA
"9_12674378" "corn_B73_v5" 10 88038375 88038375 NA NA
"9_12668779" "corn_B73_v5" 10 88213197 88213197 NA NA
"9_12668667" "corn_B73_v5" 10 88213344 88213344 10 34.8
"9_233871038" "corn_B73_v5" 10 88219398 88219398 NA NA
"9_233871360" "corn_B73_v5" 10 88328859 88328859 NA NA
"9_233871371" "corn_B73_v5" 10 88329135 88329135 NA NA
"9_12674206" "corn_B73_v5" 10 88485835 88485835 NA NA
"9_12674262" "corn_B73_v5" 10 88556192 88556192 NA NA
"9_12674249" "corn_B73_v5" 10 88602211 88602211 NA NA
"9_233871907" "corn_B73_v5" 10 88754683 88754683 NA NA
"9_12674142" "corn_B73_v5" 10 88755391 88755391 NA NA
"9_12667569" "corn_B73_v5" 10 88877118 88877118 NA NA
"9_12674229" "corn_B73_v5" 10 88985973 88985973 NA NA
"9_12674362" "corn_B73_v5" 10 89768730 89768730 NA NA
"9_12674296" "corn_B73_v5" 10 89800803 89800803 NA NA
"9_12674382" "corn_B73_v5" 10 90019336 90019336 NA NA
"9_257327907" "corn_B73_v5" 10 90019402 90019402 NA NA
"9_12674136" "corn_B73_v5" 10 90090030 90090030 NA NA
"9_12674301" "corn_B73_v5" 10 90209718 90209718 NA NA
"9_12674281" "corn_B73_v5" 10 90350818 90350818 NA NA
"9_12674342" "corn_B73_v5" 10 90413698 90413698 NA NA
"9_12674363" "corn_B73_v5" 10 90414165 90414165 NA NA
"9_12674359" "corn_B73_v5" 10 90416707 90416707 NA NA
"9_12674166" "corn_B73_v5" 10 90487481 90487481 NA NA
"9_12674271" "corn_B73_v5" 10 90491978 90491978 NA NA
"9_12674139" "corn_B73_v5" 10 90656940 90656940 NA NA
"9_12668405" "corn_B73_v5" 10 91040785 91040785 NA NA
"9_233878273" "corn_B73_v5" 10 91247736 91247736 NA NA
"9_233878281" "corn_B73_v5" 10 91247790 91247790 NA NA
"9_23850755" "corn_B73_v5" 10 91248073 91248073 NA NA
"9_12674277" "corn_B73_v5" 10 91261748 91261748 NA NA
"9_12674209" "corn_B73_v5" 10 91628063 91628063 NA NA
"9_12674314" "corn_B73_v5" 10 91764234 91764234 NA NA
"9_12674302" "corn_B73_v5" 10 91820463 91820463 NA NA
"9_12674349" "corn_B73_v5" 10 92776112 92776112 NA NA
"9_12674311" "corn_B73_v5" 10 93577529 93577529 NA NA
"9_12674319" "corn_B73_v5" 10 93579999 93579999 NA NA
"9_12674239" "corn_B73_v5" 10 93585756 93585756 NA NA
"9_12674371" "corn_B73_v5" 10 93648695 93648695 NA NA
"9_233883659" "corn_B73_v5" 10 93651765 93651765 NA NA
"9_233883660" "corn_B73_v5" 10 93651880 93651880 NA NA
"9_12674231" "corn_B73_v5" 10 93734759 93734759 NA NA
"9_12674304" "corn_B73_v5" 10 93907004 93907004 NA NA
"9_12674297" "corn_B73_v5" 10 93909582 93909582 NA NA
"9_12674272" "corn_B73_v5" 10 94074278 94074278 NA NA
"9_12674171" "corn_B73_v5" 10 94760516 94760516 NA NA
"9_12674236" "corn_B73_v5" 10 94888433 94888433 NA NA
"9_12674298" "corn_B73_v5" 10 95375440 95375440 NA NA
"9_12674320" "corn_B73_v5" 10 95378568 95378568 NA NA
"9_12674644" "corn_B73_v5" 10 95615940 95615940 NA NA
"9_12669351" "corn_B73_v5" 10 95653798 95653798 NA NA
"9_12665182" "corn_B73_v5" 10 95654305 95654305 10 57.4
"9_12665175" "corn_B73_v5" 10 95654524 95654524 NA NA
"9_12665178" "corn_B73_v5" 10 95654584 95654584 NA NA
"9_12665180" "corn_B73_v5" 10 95654680 95654680 10 36
"9_12665181" "corn_B73_v5" 10 95654809 95654809 10 35.2
"9_12674684" "corn_B73_v5" 10 95862188 95862188 NA NA
"9_12674831" "corn_B73_v5" 10 95925261 95925261 NA NA
"9_12674784" "corn_B73_v5" 10 96015007 96015007 NA NA
"9_12671514" "corn_B73_v5" 10 96019725 96019725 10 58.1
"9_12671521" "corn_B73_v5" 10 96019756 96019756 10 35.8
"9_12671499" "corn_B73_v5" 10 96019792 96019792 10 36.5
"9_12671506" "corn_B73_v5" 10 96019894 96019894 10 79.8
"9_12671518" "corn_B73_v5" 10 96020193 96020193 NA NA
"9_12674639" "corn_B73_v5" 10 96077984 96077984 NA NA
"9_12674732" "corn_B73_v5" 10 96119556 96119556 NA NA
"9_12674840" "corn_B73_v5" 10 96121066 96121066 NA NA
"9_12674764" "corn_B73_v5" 10 96178158 96178158 10 35.9
"9_12674683" "corn_B73_v5" 10 96547911 96547911 10 36.3
"9_12674652" "corn_B73_v5" 10 96653585 96653585 NA NA
"9_12674871" "corn_B73_v5" 10 96942822 96942822 10 36.6
"9_12674689" "corn_B73_v5" 10 96943917 96943917 NA NA
"9_12674670" "corn_B73_v5" 10 96944227 96944227 NA NA
"9_257465897" "corn_B73_v5" 10 97096859 97096859 NA NA
"9_12674734" "corn_B73_v5" 10 97333624 97333624 10 36.9
"9_222645292" "corn_B73_v5" 10 97534442 97534442 NA NA
"9_233890009" "corn_B73_v5" 10 97589843 97589843 NA NA
"9_12674805" "corn_B73_v5" 10 97603051 97603051 NA NA
"9_12674795" "corn_B73_v5" 10 97811173 97811173 10 40.3
"9_12674736" "corn_B73_v5" 10 98392017 98392017 NA NA
"9_12674832" "corn_B73_v5" 10 98397270 98397270 NA NA
"9_12674694" "corn_B73_v5" 10 98398052 98398052 NA NA
"9_12674771" "corn_B73_v5" 10 98435879 98435879 NA NA
"9_12650206" "corn_B73_v5" 10 98436651 98436651 NA NA
"9_12674827" "corn_B73_v5" 10 98457726 98457726 NA NA
"9_12674650" "corn_B73_v5" 10 98465081 98465081 NA NA
"9_12674715" "corn_B73_v5" 10 98517173 98517173 NA NA
"9_12674751" "corn_B73_v5" 10 98757801 98757801 NA NA
"9_12674682" "corn_B73_v5" 10 98767394 98767394 NA NA
"9_12674762" "corn_B73_v5" 10 98904265 98904265 NA NA
"9_12674869" "corn_B73_v5" 10 98907699 98907699 NA NA
"9_12674819" "corn_B73_v5" 10 98916058 98916058 10 36.8
"9_12674726" "corn_B73_v5" 10 99573685 99573685 10 37.2
"9_12674716" "corn_B73_v5" 10 99801427 99801427 NA NA
"9_12674878" "corn_B73_v5" 10 99801642 99801642 NA NA
"9_12674820" "corn_B73_v5" 10 100806807 100806807 NA NA
"9_12674763" "corn_B73_v5" 10 100812185 100812185 NA NA
"9_12674706" "corn_B73_v5" 10 100813280 100813280 NA NA
"9_12650239" "corn_B73_v5" 10 100833837 100833837 NA NA
"9_12650262" "corn_B73_v5" 10 100833913 100833913 NA NA
"9_12674631" "corn_B73_v5" 10 100917046 100917046 NA NA
"9_12674812" "corn_B73_v5" 10 101029035 101029035 NA NA
"9_12650168" "corn_B73_v5" 10 101130078 101130078 NA NA
"9_12674671" "corn_B73_v5" 10 101234222 101234222 NA NA
"9_12674825" "corn_B73_v5" 10 101234383 101234383 NA NA
"9_12674836" "corn_B73_v5" 10 101240757 101240757 NA NA
"9_12661847" "corn_B73_v5" 10 101336285 101336285 10 39.7
"9_12661846" "corn_B73_v5" 10 101336336 101336336 10 39.7
"9_12661848" "corn_B73_v5" 10 101336389 101336389 10 38.6
"9_12661849" "corn_B73_v5" 10 101336395 101336395 10 38.8
"9_12674876" "corn_B73_v5" 10 101360220 101360220 NA NA
"9_12674768" "corn_B73_v5" 10 101418793 101418793 NA NA
"9_12674848" "corn_B73_v5" 10 101509724 101509724 NA NA
"9_256581841" "corn_B73_v5" 10 101516651 101516651 NA NA
"9_12674810" "corn_B73_v5" 10 101617675 101617675 NA NA
"9_12674798" "corn_B73_v5" 10 101675909 101675909 NA NA
"9_12674854" "corn_B73_v5" 10 101698042 101698042 NA NA
"9_12674779" "corn_B73_v5" 10 101702717 101702717 NA NA
"9_12674855" "corn_B73_v5" 10 101704023 101704023 NA NA
"9_12674821" "corn_B73_v5" 10 101707463 101707463 NA NA
"9_12674837" "corn_B73_v5" 10 101707935 101707935 NA NA
"9_12668186" "corn_B73_v5" 10 101756150 101756150 NA NA
"9_12674799" "corn_B73_v5" 10 101760208 101760208 NA NA
"9_12674719" "corn_B73_v5" 10 101774774 101774774 10 36.9
"9_12674730" "corn_B73_v5" 10 101933474 101933474 NA NA
"9_12674669" "corn_B73_v5" 10 101946067 101946067 NA NA
"9_12674695" "corn_B73_v5" 10 102064400 102064400 NA NA
"9_12674735" "corn_B73_v5" 10 102097483 102097483 NA NA
"9_12674794" "corn_B73_v5" 10 102140306 102140306 NA NA
"9_12674665" "corn_B73_v5" 10 102232680 102232680 10 40
"9_12674818" "corn_B73_v5" 10 102704707 102704707 NA NA
"9_12674668" "corn_B73_v5" 10 103558869 103558869 NA NA
"9_12674642" "corn_B73_v5" 10 104114401 104114401 NA NA
"9_12674693" "corn_B73_v5" 10 104162066 104162066 NA NA
"9_12674828" "corn_B73_v5" 10 104547695 104547695 NA NA
"9_12674790" "corn_B73_v5" 10 105275354 105275354 NA NA
"9_12675160" "corn_B73_v5" 10 105571526 105571526 NA NA
"9_12675239" "corn_B73_v5" 10 105629933 105629933 NA NA
"9_12675269" "corn_B73_v5" 10 105648679 105648679 NA NA
"9_12675126" "corn_B73_v5" 10 105842606 105842606 NA NA
"9_12675151" "corn_B73_v5" 10 105844689 105844689 NA NA
"9_12675127" "corn_B73_v5" 10 105846437 105846437 NA NA
"9_12675272" "corn_B73_v5" 10 107182766 107182766 10 37.5
"9_12650198" "corn_B73_v5" 10 107304863 107304863 NA NA
"9_12675185" "corn_B73_v5" 10 107540027 107540027 10 37.8
"9_12675148" "corn_B73_v5" 10 108050088 108050088 NA NA
"9_12675163" "corn_B73_v5" 10 108742883 108742883 10 40.3
"9_12675180" "corn_B73_v5" 10 109013204 109013204 NA NA
"9_12668567" "corn_B73_v5" 10 109019750 109019750 NA NA
"9_12667993" "corn_B73_v5" 10 109193636 109193636 10 40.1
"9_12663968" "corn_B73_v5" 10 109294134 109294134 1 39.3
"9_233916663" "corn_B73_v5" 10 110066321 110066321 NA NA
"9_12675362" "corn_B73_v5" 10 110066828 110066828 10 44
"9_12675254" "corn_B73_v5" 10 110066898 110066898 NA NA
"9_12675169" "corn_B73_v5" 10 110154624 110154624 NA NA
"9_12675309" "corn_B73_v5" 10 110157559 110157559 NA NA
"9_12675167" "corn_B73_v5" 10 110368507 110368507 10 40
"9_12675281" "corn_B73_v5" 10 110377406 110377406 NA NA
"9_12668646" "corn_B73_v5" 10 110388015 110388015 NA NA
"9_12668718" "corn_B73_v5" 10 110388112 110388112 NA NA
